vendor_name,claims,amount,report_month,report_year,schedule,source_pdf
SHA Paid Facilities - July,,2025.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
1 3RD PARK HOSPITAL LIMITED,,33600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
2 A.I.C GITHUMU MISSION HOSPITAL,,1062800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
3 A.I.C KAPSOWAR MISSION HOSPITAL,,224000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
4 AFRICA INUKA HOSPITAL LTD- MILIMANI,,1552300.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
5 AFRICA INUKA HOSPITAL LTD-MADEYA,,212800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
6 AFRICA MUSLIM AGENCY HEALTH CENTRE,,3549280.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
7 AFYA INTERNATIONAL HOSPITAL,,627200.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
8 AIC CURE INTERNATIONAL HOSPITAL,,1736000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
9 AIC KIJABE HOSPITAL,,14537960.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
10 AIC LITEIN HOSPITAL,,3387600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
11 AL-AMANNAH HOSPITAL,,772800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
12 AL-BUSHRA MEDICAL CENTRE,,145600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
13 AL-FOWZ NURSING HOME,,134400.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
14 ALPHA HILL MEDICAL CENTER LIMITED,,2354800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
15 ANSARI MEDICAL CLINIC &amp; LABORATORY,,56000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
16 ANTALIYA HOSPITAL LIMITED,,737840.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
17 APEX HEAL EYE CENTRE LIMITED,,100800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
18 ARAWA HOSPITAL LIMITED,,537600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
19 ASSUMPTION OF MARY ITHANGA CATHOLIC HOSPITAL,,1142400.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
20 ASTER HEALTHCARE LIMITED,,2210880.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
21 AVENUE HOSPITAL,,593600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
22 AVENUE HOSPITAL THIKA,,156800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
23 AVENUE HOSPITAL- KISUMU,,1412960.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
24 BAMA HOSPITAL LLP,,526400.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
25 BARIKA MEDICAL CENTRE LIMITED,,280000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
26 BAYLEAF HEALTH CENTRE,,1498560.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
27 BELARISU MEDICAL CENTRE,,201600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
28 BENTA AND LEON HEALTHCARE LTD,,1184400.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
29 BESTCARE HOSPITAL LIMITED,,604800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
30 BETHESDA HEALTH CARE SERVICES COMPANY LIMITED,,2676800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
31 BEYOND SCOPE HOSPITAL,,134400.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
32 BIBLE FAITH CHURCH MEDICAL SERVICES,,1419000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
33 BISHOP U. J. KIOKO CATHOLIC HOSPITAL,,3278800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
34 BLOOM HOSPITAL NAKURU LIMITED,,156800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
35 BLOOM SURGICAL CENTRE LIMITED - KISUMU,,33600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
36 BONDO SUB-COUNTY REFERRAL HOSPITAL,,71000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
37 BOSONGO MEDICAL CENTRE,,7145600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
38 BRISTOL PARK HOSPITAL MACHAKOS,,1030400.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
39 BRISTOL PARK HOSPITAL-KITENGELA,,134400.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
40 BUKAAN DEEQ NURSING HOME LIMITED,,1402800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
41 BUNGOMA COUNTY REFERRAL HOSPITAL,,145600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
42 BUNGOMA WEST HOSPITAL,,89600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
43 BURNT FOREST SUB-COUNTY HOSPITAL,,16000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
44 BUSHRAA MEDICAL CENTRE,,77840.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
45 BUTE NURSING HOME,,76700.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
46 BUTERE COUNTY HOSPITAL,,33600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
47 CANA HOSPITAL,,22400.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
48 CARITAS COMMUNITY HOSPITAL,,235200.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
49 CARMEL HOSPITAL,,201600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
50 CENTRAL MEMORIAL HOSPITAL LTD,,940800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
Page 1 of,,8.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
51 CHARITY MEDICAL HOSPITAL,,557760.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
52 CHELYMO MEDICAL CENTRE,,705600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
53 CHIRON MEDICAL DIAGNOSTICS AND IMAGING HOSPITAL LIMITED,,8402000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
54 CHRISTAMARIANNE MISSION HOSPITAL (ASUMBI),,3258080.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
55 CITY EYE HOSPITAL,,1667599.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
56 CITY EYE HOSPITAL LIMITED,,366240.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
57 CITY GATE DOCTORS PLAZA LTD,,627200.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
58 CONSOLATA HOSPITAL KYENI,,883580.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
59 CONSOLATA HOSPITAL GITORO,,134400.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
60 CONSOLATA HOSPITAL MATHARI,,1589840.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
61 CONSOLATA HOSPITAL NANYUKI,,156600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
62 CONSOLATA HOSPITAL NKUBU,,2049600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
63 COTTOLENGO MISSION HOSPITAL,,1130640.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
64 COUNT MEDICAL AND DIAGNOSTIC LIMITED,,2924200.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
65 COUNTY MEDICAL CENTRE EMBU LTD,,1476720.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
66 CRESCENT COMMUNITY HOSPITAL LIMITED,,1668800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
67 CROWN SPECIALIST CENTRE,,3985620.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
68 CRYSTAL COTTAGE HOSPITAL & MEDICAL CLINIC LTD,,4378960.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
69 DARUSALAAM HOSPITAL,,302400.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
70 DIANI BEACH HOSPITAL,,6088260.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
71 DIANI BEACH HOSPITAL LIMITED-SHIKA ADABU,,89600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
72 DR AGARWALS EYE HOSPITAL,,1541400.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
73 DR.AGARWAL'S EYE HOSPITAL,,67200.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
74 EAGLE HEALTH AND CLINIC SERVICES,,436800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
75 EASTEND DOCTORS PLAZA MEDICAL CENTRE LIMITED,,145600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
76 ELBURGON SUB-COUNTY HOSPITAL,,56000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
77 ELDAMA RAVINE NURSING HOME,,1108800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
78 ELDAMA RAVINE SUB-COUNTY HOSPITAL,,704800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
79 ELDO EYE CENTER LIMITED,,44800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
80 ELDORET HOSPITAL,,1721200.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
81 ELGON VIEW HOSPITAL LIMITED,,168000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
82 ELWAK COTTAGE NURSING HOME,,380800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
83 ELWAK NURSING HOME LIMITED,,77840.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
84 EMBU CHILDREN HOSPITAL,,152320.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
85 EMBU CHILDREN\'S CLINIC,,1971199.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
86 EMBU COUNTY REFERRAL HOSPITAL,,100800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
87 EMORY HOSPITAL LIMITED,,235200.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
88 ENGINEER COUNTY HOSPITAL,,89600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
89 ESTEEMED KUTUS MODERN HOSPITAL,,1343440.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
"90 EXCEL HEALTH SERVICES, GARISSA",,1310000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
91 EYE &amp; U NAKURU LIMITED,,224000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
92 FAMILYFIRST MEDICAL CENTRE LIMITED,,56000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
93 FAVOUR MEDICAL SERVICES,,22400.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
94 FIRENZE NURSING HOME LIMITED,,336000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
95 FLAMINGO MEDICAL CENTRE,,907200.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
96 FOUNTAIN HEALTHCARE LIMITED,,145600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
97 FOUNTAIN HEALTHCARE LTD BUNGOMA,,280000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
98 FRIENDS CHURCH SABATIA EYE HOSPITAL,,3001440.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
99 FRIENDS LUGULU HOSPITAL,,56000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
100 GAICHANJIRU CATHOLIC HOSPITAL,,279440.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
Page 2 of,,8.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
101 GALILEE HOSPITAL KITALE LIMITED,,481600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
102 GARISSA DOCTORS PLAZA,,3605320.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
103 GARISSA NURSING HOME,,1083100.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
104 GATUNDU COUNTY REFERRAL HOSPITAL,,22400.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
105 GERMAN MEDICAL CENTER MACHAKOS,,6338798.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
106 GIFTED HANDS REGIONAL HOSPITAL,,56000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
107 GLENFIN DONHOLM HOSPITAL LIMITED,,134400.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
108 GOODWILL COTTAGE HOSPITAL,,1455440.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
109 GRACE PARK MEDICAL CENTRE,,2273600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
110 GRAND ROYALCARE MEDICAL CLINIC LIMITED,,2713200.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
111 GREENVIEW NURSING HOME,,56000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
112 GUARDIAN HOSPITAL LIMITED,,2894600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
113 GYNOCARE WOMENS AND FISTULA HOSPITAL LTD,,1240960.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
114 HAVANA HOSPITAL LIMITED,,67200.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
115 HAVEN HOSPITAL BONDO,,481600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
116 HEALTH WAVE MEDICAL SERVICES LIMITED-HOSPITAL,,2399600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
117 HEALTHGATE HOSPITAL LTD,,369600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
118 HEALTHPACT HOSPITAL,,133840.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
119 HOMABAY COUNTY REFERRAL HOSPITAL,,1509600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
120 HOMEGROUND MEDICAL CENTRE,,33600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
121 HOPE MATTERS INTERNATIONAL-VILLAGE OF HOPE HOSPITAL,,30000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
122 HURUMA MATERNITY & NURSING HOME,,33600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
123 HURUMA SUB-COUNTY HOSPITAL,,84000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
124 IJARA SUB-COUNTY HOSPITAL,,33600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
125 IMARA HOSPITAL EMBU,,1820000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
126 INNOVATION EYE CENTRE LTD,,224000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
127 INNOVATION EYE CENTRE LTD-KISUMU,,33600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
128 ISIOLO DRUG MART MEDICAL CENTRE,,581240.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
129 ITANDO MISSION OF HOPE AND HEALTHCARE,,4158320.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
130 ITARC KENYA LIMITED,,324800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
131 JALARAM NURSING &amp; MATERNITY HOME,,548800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
132 JAMII HOSPITAL KARATINA,,1760080.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
133 JAMII WELLNESS HOSPITAL,,112000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
134 JARAMOGI OGINGA ODINGA TEACHING AND REFERRAL HOSPITAL,,3247300.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
135 JESMO HOSPITAL,,44800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
136 JORDAN HOSPITAL,,324800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
137 JUJA ROAD MATERNITY HOSPITAL LIMITED- PANGANI,,156800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
138 JUJA ROAD MATERNITY HOSPITAL LIMITED- RUIRU,,638400.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
139 JUMUIA FRIENDS HOSPITAL KAIMOSI,,1915200.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
140 JUMUIA HOSPITAL HURUMA,,8232000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
141 KABARNET COTTAGE HOSPITAL LIMITED,,558320.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
142 KAGIO HOSPITAL LIMITED,,224000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
143 KAGONDO EMMANUEL MISSION HOSPITAL,,2553600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
144 KAJIADO COUNTY REFERRAL HOSPITAL,,246400.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
145 KAKAMEGA ORTHOPAEDIC HOSPITAL,,588000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
146 KALIMONI MISSION HOSPITAL,,313600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
147 KANNIKA INTERNATIONAL LTD HOSPITAL-TOM MBOYA,,448000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
148 KAPSABET COUNTY REFERRAL HOSPITAL,,309600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
149 KAPSABET SURGICAL CARE CENTRE LTD,,235200.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
150 KENOL HOSPITAL LTD,,2367680.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
Page 3 of,,8.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
151 KENYATTA NATIONAL HOSPITAL,,417900.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
152 KENYATTA UNIVERSITY TEACHING REFERRAL AND RESEARCH HOSPITAL,,697900.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
153 KERICHO COUNTY REFFERAL HOSPITAL,,1022800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
154 KERUGOYA COUNTY REFERRAL HOSPITAL,,62700.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
155 KERUGOYA FORTIS MEDICAL AND CANCER CENTRE,,1388800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
156 KERUGOYA MEDICAL CENTRE,,789600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
157 KHAIRAT MEDICAL CENTRE LIMITED,,425040.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
158 KHALABA MEDICAL SERVICES,,145600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
159 KIMA MISSION HOSPITAL,,1192800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
160 KIMANA ULTRACARE HOSPITAL LIMITED,,134400.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
161 KIMININI COTTAGE MISSION HOSPITAL,,755440.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
162 KINARA HOSPITAL,,145600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
163 KINONDO KWETU HOSPITAL,,127680.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
164 KISII TEACHING AND REFERRAL HOSPITAL,,89600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
165 KITENGELA MEDICAL SERVICES,,1288000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
166 KITENGELA MEDICAL SERVICES--KAJIADO,,1551840.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
167 KITENGELA SUB-COUNTY HOSPITAL,,212800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
168 KITUI COUNTY REFERRAL HOSPITAL,,224000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
169 KORY FAMILY HOSPITAL KIMILILI,,1568000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
170 KPN PEARL HEALTH LIMITED,,33600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
171 Kwale District Eye Centre,,33600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
172 LADNAN HOSPITAL,,12015360.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
173 LADNAN HOSPITAL WAJIR,,212800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
174 LIFE POINT HOSPITAL,,380800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
175 LIFECARE HOSPITAL LIMITED-KIKUYU,,5778920.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
176 LIFECARE HOSPITAL LIMITED-MERU,,5101600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
177 LIFECARE HOSPITAL-ELDORET LIMITED,,7632200.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
178 LIGHT HOUSE FOR CHRIST EYE CENTRE,,896000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
179 LIMURU NURSING HOME,,168000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
180 LIONS SIGHTFIRST EYES HOSPITAL,,5926800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
181 LIPTON CENTRAL HOSPITAL,,89600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
182 LISA HOSPITAL LIMITED,,1640799.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
183 LIVING ROOM INTERNATIONAL,,3068240.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
184 LODWAR TUMAINI MEDICAL SERVICES,,313600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
185 LUMINO NURSING AND MATERNITY HOME,,5400077.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
186 LUMUMBA SUB-COUNTY HOSPITAL,,89600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
187 MAKINDU MEDICAL CENTRE,,481600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
188 MAKINDU SUB-COUNTY HOSPITAL,,111000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
189 MAKUENI COUNTY REFERRAL HOSPITAL,,2430400.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
190 MALINDI SUB-COUNTY HOSPITAL,,134000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
191 MAMA BIRITA HOSPITAL LIMITED,,89600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
192 MANDERA COUNTY REFERRAL HOSPITAL,,410000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
193 MANDERA WELLNESS CENTRE ANNEX,,145600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
194 MAO AWEYS INTERNATIONAL HOSPITAL LIMITED,,235200.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
195 MARAFA HEALTH CENTRE,,44800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
196 MARY HELP OF THE SICK MISSION HOSPITAL,,895800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
197 MARY IMMACULATE HOSPITAL MWEIGA,,3802398.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
198 MARY IMMACULATE KERUGOYA HOSPITAL,,1176000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
199 MATIBABU FOUNDATION HOSPITAL UKWALA,,145600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
200 MAUA METHODIST HOSPITAL,,156800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
Page 4 of,,8.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
